id,title,synopsis,genres,release_date,episodes,members,popularity,ranked,score,img_url,link
31636,Dagashi Kashi,Out in the countryside stands a sweet shop run by the Shikada family for nine generations: Shikada Dagashi a small business selling traditional Japanese candy. However despite his father's pleas Kokonotsu Shikada an aspiring manga artist adamantly refuses to inherit the family business. However this may start to change with the arrival of the eccentric Hotaru Shidare. Hotaru is in search of Kokonotsu's father with the goal of bringing him back to work for her family's company Shidare Corporation a world famous sweets manufacturer. Although the senior Shikada initially refuses he states that he will change his mind on one condition: if Hotaru can convince Kokonotsu to take over the family shop. And so begins Hotaru's mission to enlighten the boy on the true joy of delicious and nostalgic dagashi!,Comedy;Shounen;Slice of Life,2016-01-08,12,273371,364,5122,6.69,https://cdn.myanimelist.net/images/anime/1538/95686.jpg,https://myanimelist.net/anime/31636/Dagashi_Kashi
357,Bokusatsu Tenshi Dokuro-chan,Sakura Kusakabe a mere junior high student has committed a horrible crime. Or rather he will commit a crime—20 years into the future. The crime in question? He will prevent all women from developing past the age of 12 with immortality as an unintended side effect. As a result the angel Dokuro Mitsukai is sent from the future as an assassin armed with with a magical spiked bat named Excalibolg. However rather than kill him Dokuro wants to take a different approach. She resolves to be a constant nuisance to Sakura in an attempt to prevent him from focusing on anything long enough to create his criminal technology. With Dokuro going against orders the angel Sabato is sent out to complete Dokuro's mission. Between the impulsive Dokuro—who often murders Sakura with her bat before reviving him with the magic words Pipiru piru piru pipiru pi—and the electric baton-wielding Sabato Sakura’s life will never be peaceful again.,Comedy;Ecchi;Magic,2005-03-13,4,153677,724,5118,6.69,https://cdn.myanimelist.net/images/anime/10/13210.jpg,https://myanimelist.net/anime/357/Bokusatsu_Tenshi_Dokuro-chan
34618,Blend S,Wishing to be independent 16-year-old Maika Sakuranomiya is desperate to nail down a part-time job so that she can afford to study abroad. Unfortunately her applications are constantly rejected due to the menacing look she unintentionally makes whenever she smiles despite her otherwise cheerful disposition. After yet another failed interview she chances upon Café Stile a coffee shop where the servers interact with the customers while roleplaying distinctive characteristics. The Italian store manager Dino becomes infatuated with Maika's cuteness at first sight and offers her a job as a waitress with a sadistic nature. Coupled with her inherent clumsiness she successfully manages to serve a pair of masochistic customers in accordance with her new ruthless persona. Alongside Kaho Minata as the tsundere and Mafuyu Hoshikawa as the younger sister Maika decides to make the most out of her unique quirk and cements her position in the cafe with merciless cruelty!,Slice of Life;Comedy,2017-10-08,12,300538,325,1751,7.49,https://cdn.myanimelist.net/images/anime/6/88286.jpg,https://myanimelist.net/anime/34618/Blend_S
413,Hametsu no Mars,Several months after a probe returning from Mars burns up during reentry strange creatures dubbed Ancients begin to appear throughout Tokyo. Aggressive and dangerous they cannot be killed with ordinary weapons. As scientists struggle to find the cause of their sudden appearance the monsters wreak havoc across the world. Humanity finds hope in the form of the MARS suit—a new weapon developed to take down these enemies. The suit however can only be worn by those with specific DNA. Enter Takeru Hinata an ordinary teen with a troubled past and one of the few capable of piloting the only weapon against the Ancients. With the help of the AAST a special police force established to defeat the dangerous creatures the young man battles against demons both personal and global whilst trying to discover the true nature of Earth's new aggressors.,Sci-Fi;Horror,2005-07-06,1,40946,2153,11481,2.33,https://cdn.myanimelist.net/images/anime/7/68855.jpg,https://myanimelist.net/anime/413/Hametsu_no_Mars
13405,Utsu Musume Sayuri,Sayuri is a curious creature who lives on her husband with her equally surreal mother and father. With an antenna-like whip protruding from her head she is a striking daughter and her long-awaited time to strike has come. Her family and friends watch eagerly as Sayuri carries out this bizarre ceremony.,Comedy;Dementia,2003-01-01,1,9193,4503,11483,2.07,https://cdn.myanimelist.net/images/anime/6/37519.jpg,https://myanimelist.net/anime/13405/Utsu_Musume_Sayuri
13367,Kono Naka ni Hitori Imouto ga Iru!,Shougo Mikadono's father has just passed away and now he must become the head of Mikadono Group his father's company. After completing the training to take over there is just one other stipulation he must adhere to: he will need to find a girl he loves at his new school and marry her by the time he graduates high school. Shougo transfers to Miryuin Private Academy and it seems like he has many girls to choose from such as Konoe Suruma the class representative as well as his first new friend Miyabi Kannagi a standoffish but kind girl Rinka Kunitachi the student council vice president Mei Sagara who runs a cafe and dresses like a witch and Mana Tendou the student council president. However there is a complication: one of them is his long-lost half sister and he has no idea which one so how can he become romantically involved with any of them?,Comedy;Ecchi;Harem;Mystery;Romance;School,2012-07-06,12,147776,749,5041,6.71,https://cdn.myanimelist.net/images/anime/5/75534.jpg,https://myanimelist.net/anime/13367/Kono_Naka_ni_Hitori_Imouto_ga_Iru
2596,Shinreigari,Strange things are happening around the town of Suiten. The daughter of a priest begins to see strange visions spirits have started to roam the mountains and Tarou Komori is having unsettling dreams. Due to the trauma of being kidnapped 11 years ago he has repressed most of the memories that could shed light on what really happened all those years ago. But they return in his sleep combined with encounters beyond the realm of dreams. In Shinreigari: Ghost Hound  the supernatural and psychological collide as three children struggle to face their demons and repair the breach between the spiritual and corporeal worlds.,Sci-Fi;Mystery;Psychological;Supernatural,2007-10-18,22,107262,1033,1737,7.5,https://cdn.myanimelist.net/images/anime/3/22691.jpg,https://myanimelist.net/anime/2596/Shinreigari
64,Rozen Maiden,Traumatized by school Jun Sakurada spends his days at home as a shut-in purchasing things online only to send them back before the free trial period ends. So when a note appears on his desk asking whether or not he would wind something he assumes it was something he ordered and carelessly circles yes changing his life forever. A box arrives with a wind up doll inside but this is no ordinary toy: after Jun winds her up she begins walking and talking as if a normal person. With a haughty attitude she introduces herself as Shinku the fifth doll in the Rozen Maiden collection a group of special dolls made by the legendary dollmaker Rozen. These sisters must battle each other in a competition called the Alice Game with the help of a human to ensure victory. The winner becomes Alice a real girl who is worthy of meeting their creator. As more sentient dolls end up taking residence in Jun's house and a foe from Shinku's past makes her appearance Jun's life becomes far more complicated than he ever thought possible.,Action;Comedy;Drama;Magic;Seinen,2004-10-08,12,163096,678,1735,7.5,https://cdn.myanimelist.net/images/anime/2/15728.jpg,https://myanimelist.net/anime/64/Rozen_Maiden
34134,One Punch Man 2nd Season,In the wake of defeating Boros and his mighty army Saitama has returned to his unremarkable everyday life in Z-City. However unbeknownst to him the number of monsters appearing is still continuously on the rise putting a strain on the Hero Association’s resources. Their top executives decide on the bold move of recruiting hoodlums in order to help in their battle. But during the first meeting with these potential newcomers a mysterious man calling himself Garou makes his appearance. Claiming to be a monster he starts mercilessly attacking the crowd. The mysterious Garou continues his rampage against the Hero Association crushing every hero he encounters. He turns out to be the legendary martial artist Silverfang’s best former disciple and seems driven by unknown motives. Regardless this beast of a man seems unstoppable. Intrigued by this puzzling new foe and with an insatiable thirst for money Saitama decides to seize the opportunity and joins the interesting martial arts competition. As the tournament commences and Garou continues his rampage a new great menace reveals itself threatening the entire human world. Could this finally be the earth shattering catastrophe predicted by the great seer Madame Shibabawa?,Action;Comedy;Parody;Sci-Fi;Seinen;Super Power;Supernatural,2019-04-10,12,607876,92,1732,7.5,https://cdn.myanimelist.net/images/anime/1805/99571.jpg,https://myanimelist.net/anime/34134/One_Punch_Man_2nd_Season
6895,Hakuouki,In 1864 Japan a young woman named Chizuru Yukimura is searching for her missing father Koudou a doctor by trade whose work often takes him far from home. But with no word from him in months Chizuru disguises herself as a man and heads to Kyoto in search of him. Attracting the attention of ronin she tries to hide and ends up witnessing a horrifying sight: the ronin being brutally murdered by crazed white-haired men. In a startling turn of events members of the Shinsengumi arrive to dispatch the creatures. But Chizuru's safety doesn't last long as this group of men tie her up and take her back to their headquarters unsure of whether to let her live or silence her permanently. However once she reveals the name of her father the Shinsengumi decide to keep her safe as they too have been searching for him. But Koudou is more connected to the Shinsengumi than they let on and soon Chizuru finds herself embroiled in a conflict between the Shinsengumi and their enemies as well as political tension in Kyoto.,Action;Historical;Supernatural;Drama;Samurai;Josei,2010-04-04,12,126013,895,1719,7.5,https://cdn.myanimelist.net/images/anime/3/71800.jpg,https://myanimelist.net/anime/6895/Hakuouki
14345,Btooom!,Ryouta Sakamoto is unemployed and lives with his mother his only real achievement being that he is Japan's top player of the popular online video game Btooom! However his peaceful life is about to change when he finds himself stranded on an island in the middle of nowhere with a small green crystal embedded in his left hand and no memory of how he got there. To his shock someone has decided to recreate the game he is so fond of in real life with the stakes being life or death. Armed with a bag full of unique bombs known as BIM the players are tasked with killing seven of their fellow participants and taking their green crystals in order to return home. Initially condemning any form of violence Ryouta is forced to fight when he realizes that many of the other players are not as welcoming as they may seem. Teaming up with Himiko a fellow Btooom! player they attempt to get off of the island together coming closer and closer to the truth behind this contest of death.,Action;Psychological;Sci-Fi;Seinen,2012-10-04,12,566229,104,1690,7.51,https://cdn.myanimelist.net/images/anime/4/40977.jpg,https://myanimelist.net/anime/14345/Btooom
28619,Ranpo Kitan: Game of Laplace,After what appears to be just another ordinary day middle school student Yoshio Kobayashi wakes up in his classroom to make a terrifying discovery: his teacher has been mutilated and Yoshio happens to be holding the weapon used to commit the crime. Despite the initial shock of finding himself in this predicament the curious and detached Yoshio can't help but be secretly thrilled about this attempt to frame him. His put-upon friend Souji Hashiba is turned into a willing accomplice and together they are determined to prove Yoshio's innocence. Additionally Kogorou Akechi a genius high school detective has come to the scene of the crime in order investigate the case and when Kogorou meets the young man found guilty an intense mutual interest sparks between the two of them. Kobayashi wishes to enter Akechi's world of crime solving as his assistant and Akechi is determined to see if the enthusiastic boy is up to the challenge. Ranpo Kitan: Game of Laplace is a surreal mystery and horror anime that contains brutal and bizarre crimes loosely based on stories written by Ranpo Edogawa who is famous for his influence on Japanese fiction.,Mystery,2015-07-03,11,92293,1178,5301,6.66,https://cdn.myanimelist.net/images/anime/5/79565.jpg,https://myanimelist.net/anime/28619/Ranpo_Kitan__Game_of_Laplace
14967,Boku wa Tomodachi ga Sukunai Next,The Neighbor's Club—a club founded for the purpose of making friends where misfortunate boys and girls with few friends live out their regrettable lives. Although Yozora Mikazuki faced a certain incident at the end of summer the daily life of the Neighbor's Club goes on as usual. A strange nun members of the student council and other new faces make an appearance causing Kodaka Hasegawa's life to grow even busier. While they all enjoy going to the amusement park playing games celebrating birthdays and challenging the school festival—a symbol of the school life normal people live—the relations amongst the members slowly begins to change... Let the next stage begin on this unfortunate coming-of-age love comedy!! (Source: ANN),Harem;Slice of Life;Comedy;Romance;School,2013-01-11,12,351660,268,1687,7.51,https://cdn.myanimelist.net/images/anime/3/44724.jpg,https://myanimelist.net/anime/14967/Boku_wa_Tomodachi_ga_Sukunai_Next
32827,B: The Beginning,On the islands of Cremona a vigilante runs amok. Celebrated by some and hunted by others the notorious Killer B takes justice into his own hands armed with a sharp blade and superhuman abilities. Unable to apprehend this renegade the Royal Investigation Service (RIS) calls upon the expertise of Keith Flick a seasoned yet eccentric detective who was relegated to the Archives Department following a personal loss. As crimes in Cremona begin to escalate from stealthy executions of wrongdoers to sophisticated strikes on public figures it soon becomes clear that there is more than one person responsible. With the help of his impulsive sidekick Lily Hoshina and unexpected aid from the elusive Killer B himself Keith begins to unravel plots involving secret organizations domestic terrorism and human experiments. When the involvement of the RIS extends beyond the scope of justice the extent of the government's corruption—as well as the trustworthiness of close allies—are thrown into question.,Action;Mystery;Police;Psychological;Supernatural;Thriller,2018-03-02,12,155265,721,1686,7.51,https://cdn.myanimelist.net/images/anime/1564/90469.jpg,https://myanimelist.net/anime/32827/B__The_Beginning
10490,Blood-C,Peaceful schoolgirl by day fearsome monster slayer by night Saya Kisaragi is leading a split life. Equipped with a ceremonial sword given to her by her father for sacred tasks she vanquishes every monster who dares threaten her quiet little village. But all too soon Saya's reality and everything she believes to be true is tested when she overhears the monsters speak of a broken covenant—something she knows nothing about. And then unexpectedly a strange dog appears it asks her to whom she promised to protect the village curious as to what would happen if she were to break that promise. Tormented by unexplainable visions and her world unraveling around her we travel with Saya through her struggle to find a way to the truth in a village where nothing is as it seems.,Action;Mystery;Horror;Supernatural;Vampire;School,2011-07-08,12,196530,548,5273,6.66,https://cdn.myanimelist.net/images/anime/2/31649.jpg,https://myanimelist.net/anime/10490/Blood-C
8557,Shinryaku! Ika Musume,Humans have been polluting the ocean for a long time carelessly pouring their garbage and desecrating the waters that many creatures call home. The denizens of the sea have suffered at their poisoning hands. Finally one certain squid has had enough and vows to punish the humans' selfish actions. Possessing all the fearsome abilities of a squid such as powerful hair-tentacles the ability to spit ink and even use bioluminescence at will Ika Musume takes it upon herself to rise from the depths of the ocean and exact revenge upon humanity! She surfaces at a certain Lemon Beach House a restaurant managed by the sisters Eiko and Chizuru Aizawa. Thinking them to be an easy first step toward world domination she immediately declares war against them only to find out that she is quite literally a fish out of water! To make things worse she destroys a part of a wall of the beach house in an attempt to flaunt her squiddy superiority and is consequently forced into becoming a waitress to pay the repair costs. Beached for the time being after tasting a thorough defeat at the hands of the Aizawa sisters Ika Musume is forced to put her plans for world domination on hold. Despite these setbacks Ika Musume soon finds herself right at home in her unexpected position as Lemon Beach House's newest employee. Wacky and hilarious Shinryaku! Ika Musume follows her brand new life on the surface as she makes precious memories and meet lots of new people. With her newfound acquaintances Ika Musume is looking to take the world by storm one squid ink spaghetti at a time!,Comedy;Shounen;Slice of Life,2010-10-05,12,138888,799,1679,7.52,https://cdn.myanimelist.net/images/anime/13/27126.jpg,https://myanimelist.net/anime/8557/Shinryaku_Ika_Musume
30736,Shingeki no Bahamut: Virgin Soul,A decade ago humans gods and demons joined forces to stand against the threat of the colossal dragon Bahamut. Now in the present humans living in the capital city of Anatae have been enjoying lavish and prosperous lives. Their progress is largely due to the administration of the newly appointed king Charioce XVII who has stolen a power from the gods and allowed for the abuse and slavery of the demon race in the capital. As humans continue to immorally exploit demons a sense of hostility against humans begins to build up within demon communities threatening a revolt. Meanwhile an atmosphere of uneasiness is spreading among the gods as they scramble to regain their lost power. Amidst it all Nina Drango a cheerful young bounty hunter has arrived at the Royal Capital with hopes of settling down and earning a living. However her peaceful life in the capital is quickly thrown into chaos when she crosses paths with the ominous Rag Demon who is determined to seek revenge against humans and Kaisar Lidfard a noble knight battling an internal moral conflict. Shingeki no Bahamut: Virgin Soul continues the tale of the social and moral conflict between humans gods and demons and their struggle for survival and dominance.,Action;Adventure;Demons;Supernatural;Magic;Fantasy,2017-04-08,24,157119,710,1678,7.52,https://cdn.myanimelist.net/images/anime/13/85564.jpg,https://myanimelist.net/anime/30736/Shingeki_no_Bahamut__Virgin_Soul
16762,Mirai Nikki: Redial,Yuno Gasai lives a normal life as a first-year in high school. She gets along well with her parents and even has a small circle of friends. However she cannot help but feel as if someone is missing from her life someone so important to her that it was as if she had lived another life trying desperately to stay with them. After a class trip to the beach Yuno returns home but in the middle of the night she receives strange messages from a voice only she can hear. The voice informs her of the person she is desperate to meet and that she must find him. Soon she finds herself in a mysterious realm her only goal being reunited with the person she cannot remember. Though obstacles stand in her way Yuno will stop at nothing to meet her beloved once again.,Action;Psychological;Supernatural;Shounen,2013-06-19,1,234626,441,1673,7.52,https://cdn.myanimelist.net/images/anime/3/53247.jpg,https://myanimelist.net/anime/16762/Mirai_Nikki__Redial
21105,Love Stage!!,With an actress mother producer father and rockstar brother anyone would expect Izumi Sena to eventually enter showbiz himself. However aside from a commercial for a wedding magazine when he was a child Izumi has never been in the spotlight instead he aims to become a manga artist. But a decade after the shoot the magazine calls for a 10th anniversary ad requesting the original child actors for the project. This reunites Izumi with Ryouma Ichijou now a popular actor who much to Izumi's shock has been in love with him ever since their first meeting! However due to Izumi's feminine appearance and unisex name Ryouma believed the boy was a girl and continues to do so to this day. Izumi's troubles are just beginning because even after discovering the truth Ryouma can't seem to shake off his feelings...,Comedy;Romance;Shounen Ai,2014-07-10,10,147925,751,1670,7.52,https://cdn.myanimelist.net/images/anime/11/76599.jpg,https://myanimelist.net/anime/21105/Love_Stage
8841,Kore wa Zombie Desu ka?,Ayumu Aikawa is a 16-year-old high school student who is tragically murdered while investigating a suspicious house. However he soon awakens next to a strange armored girl called Eucliwood Hellscythe. She reveals herself to be a necromancer who has revived Ayumu consequently turning him into a zombie! Now immortal Ayumu sets out to hunt down his killer. One day while searching in a cemetery he encounters a boisterous young girl named Haruna who is fighting a bear with a chainsaw while dressed as a magical girl. After she kills the beast Haruna attempts to erase Ayumu's memories of her but he instead absorbs her magic for himself. Stripped of her powers Haruna now orders Ayumu to take up her role of hunting strange creatures known as Megalo monsters that roam the human world and terrorize the population. Kore wa Zombie Desu ka? follows the daily antics of the human-turned-zombie Ayumu as he begins his new ludicrous life where the supernatural becomes the norm.,Action;Comedy;Ecchi;Harem;Magic;Supernatural,2011-01-11,12,454581,167,1668,7.52,https://cdn.myanimelist.net/images/anime/13/75521.jpg,https://myanimelist.net/anime/8841/Kore_wa_Zombie_Desu_ka
31798,Kiznaiver,Katsuhira Agata is a quiet and reserved teenage boy whose sense of pain has all but vanished. His friend Chidori Takashiro can only faintly remember the days before Katsuhira had undergone this profound change. Now his muffled and complacent demeanor make Katsuhira a constant target for bullies who exploit him for egregious sums of money. But their fists only just manage to make him blink as even emotions are far from his grasp. However one day Katsuhira Chidori and four other teenagers are abducted and forced to join the Kizuna System as official Kiznaivers. Those taking part are connected through pain: if one member is injured the others will feel an equal amount of agony. These individuals must become the lab rats and scapegoats of an incomplete system designed with world peace in mind. With their fates literally intertwined the Kiznaivers must expose their true selves to each other or risk failing much more than just the Kizuna System.,Sci-Fi;Drama;Romance,2016-04-09,12,414360,196,1666,7.52,https://cdn.myanimelist.net/images/anime/6/78466.jpg,https://myanimelist.net/anime/31798/Kiznaiver
18507,Free!,Haruka Nanase has a love for water and a passion for swimming. In elementary school he competed in and won a relay race with his three friends Rin Matsuoka Nagisa Hazuki and Makoto Tachibana. After claiming victory at the tournament the four friends went their separate ways. Years later they reunite as high school students however Rin couldn't care less about returning to the way things used to be. Not only does he attend a different school but the sole thing important to him is proving that he is a better swimmer than Haruka. After the bitter reunion Haruka Nagisa and Makoto decide to form the Iwatobi High School Swim Club but they will need a fourth member if they hope to take part in the upcoming tournament. Enter Rei Ryuugazaki a former member of the track team whom Nagisa recruits. As the time to compete draws near the four develop a close bond while training intensely to come out on top and settle things between Haruka and Rin once and for all.,Slice of Life;Comedy;Sports;Drama;School,2013-07-04,12,434475,178,1661,7.52,https://cdn.myanimelist.net/images/anime/6/51107.jpg,https://myanimelist.net/anime/18507/Free
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,After six years of living separately brother and sister Akiko and Akito Himenokouji are finally reunited. The two used to be quite close until their parents died and they were sent to live with separate foster families. Now the two can live together and go to the same school as brother and extremely loving sister! It doesn’t take long before it becomes abundantly clear that Akiko has a huge brother complex. Unfortunately for Akiko her brother only sees her as a little sister he must protect. But that won’t stop her from trying to win her brother’s affections! Things are only complicated when more girls move in with the siblings making Akiko even more determined than ever to keep her brother’s eyes only on her. That’s tough to do with other girls flaunting their swimsuit-clad bodies at Akito fighting over who gets to take care of him and otherwise meddling in Akiko's plans for her brother. This is going to be one fun household…!,Comedy;Ecchi;Harem;Romance;School,2012-10-05,12,196079,550,5346,6.65,https://cdn.myanimelist.net/images/anime/6/42111.jpg,https://myanimelist.net/anime/14199/Oniichan_dakedo_Ai_sae_Areba_Kankeinai_yo_ne
36023,Persona 5 the Animation,Ren Amamiya a new transfer student at Shujin Academy is sent to Tokyo to live with his family friend Sojiro Sakura after wrongly being put on probation for defending a woman from sexual assault. While on the way to attend his first day at his new school Ren notices a strange app has appeared on his phone transferring him to a world known as the Metaverse which contains people's shadows: distorted depictions of their true selves. In the Metaverse he awakens his Persona a power from deep within that gives him the strength to fight the shadows. With the help of similarly troubled students he forms the Phantom Thieves of Hearts attempting to save people from their sinful desires by taking their heart making evildoers regret their actions and turn over a new leaf. The group's reputation continues to grow explosively bringing along fame both positive and negative. However during the peak of their popularity Ren gets captured and taken into custody. Here he wakes up to a harsh interrogation but this is cut short by the arrival of Sae Niijima—a prosecutor seeking answers. Just how will she react to his story and what will become of the Phantom Thieves?,Action;Fantasy;Supernatural,2018-04-08,26,132740,856,5398,6.64,https://cdn.myanimelist.net/images/anime/1829/92056.jpg,https://myanimelist.net/anime/36023/Persona_5_the_Animation
3503,Kanokon,Kouta has girl troubles of the supernatural sort. For some reason he keeps attracting the attention (and affections) of animal spirits! Having spent most of his life in the country Kouta is understandably nervous when he moves in with his grandma to attend a high school in the big city. He hoped to make a good impression but having Chizuru a beautiful fox spirit hanging off his arm didn't seem to be the sort of image he wanted to have. She's not alone in her love for Kouta either. Nozomu a wolf spirit as well as other youkai have their sights set on the hapless country boy.,Comedy;Ecchi;Harem;Romance;School;Shounen;Slice of Life;Supernatural,2008-04-05,12,180709,598,5672,6.58,https://cdn.myanimelist.net/images/anime/11/9490.jpg,https://myanimelist.net/anime/3503/Kanokon
6500,Seikon no Qwaser,At St. Mihailov Academy a series of serial murders have taken place with all the victims being young women. Who is this rampant culprit? And which beautiful maiden will fall prey to his evil next? After a horrible day of being harassed by their classmates the adopted sisters Mafuyu Oribe and Tomo Yamanobe stumble across an injured young man and decide to bring him back to their place to recover. That very night Mafuyu ends up at the mercy of the infamous serial killer. Strangely he demands not her life but instead an icon left behind by Tomo's father. Luckily Sasha the mysterious young man that the sisters had taken in comes to the rescue just in time helping Mafuyu avoid the same fate as the other victims. Sasha reveals that he is a Qwaser an individual capable of controlling chemical elements by partaking in Soma a miraculous essence found within the breasts of women. Capable of manipulating iron Sasha crafts a giant scythe and slays the serial killer. He enrolls in the academy the next day signalling the beginning of a very interesting school year. Seikon no Qwaser is an action-heavy story that doesn't shy away from fan-service. Join Sasha and his allies as they fend off the evil that is nearing in.,Action;Super Power;Supernatural;Ecchi;Seinen,2010-01-10,24,226991,460,5546,6.61,https://cdn.myanimelist.net/images/anime/9/67771.jpg,https://myanimelist.net/anime/6500/Seikon_no_Qwaser
4186,Chrome Shelled Regios,In a post-apocalyptic world overrun with mutated beasts called Limbeekoon or Filth Monsters humanity is forced to live in large mobile cities called Regios and learn to use special weapons called Dite by harnessing the power of Kei to defend themselves. In the Academy City of Zuellni Layfon Alseif is hoping to start a new life and forget his past. However his past has caught the attention of Karian Loss the manipulative Student Council President and Nina Antalk a Military Arts student and Captain of the 17th Military Arts Platoon who instantly recognizes his abilities and decides he’s the perfect candidate to join her group. However with a secret past that won’t leave him alone and unknown powers beyond normal Layfon just might not take it.,Action;Adventure;Fantasy;School;Sci-Fi,2009-01-11,24,155942,712,1890,7.45,https://cdn.myanimelist.net/images/anime/9/12238.jpg,https://myanimelist.net/anime/4186/Chrome_Shelled_Regios
68,Black Cat,Completing every job with ruthless accuracy Train Heartnet is an infamous assassin with no regard for human life. Donning the moniker Black Cat in the underground world the elite killer works for the powerful secret organization known only as Chronos. One gloomy night the blasé gunman stumbles upon Saya Minatsuki an enigmatic bounty hunter and soon develops an odd friendship with her. Influenced by Saya's positive outlook on life Train begins to rethink his life. Deciding to abandon his role as the Black Cat he instead opts to head down a virtuous path as an honest bounty hunter. However Chronos—and particularly Creed Diskenth Train's possessive underling—is not impressed with Train's sudden change of heart and vows to resort to extreme measures in order to bring back the emissary of bad luck. This assassin turned stray cat can only wander so far before the deafening sound of gunfire rings out.,Adventure;Comedy;Sci-Fi;Shounen;Super Power,2005-10-07,23,206699,525,1888,7.45,https://cdn.myanimelist.net/images/anime/7/4197.jpg,https://myanimelist.net/anime/68/Black_Cat
11759,Accel World,Haruyuki Arita is an overweight bullied middle schooler who finds solace in playing online games. But his life takes a drastic turn one day when he finds that all his high scores have been topped by Kuroyukihime the popular vice president of the student council. She then invites him to the student lounge and introduces him to Brain Burst a program which allows the users to accelerate their brain waves to the point where time seems to stop. Brain Burst also functions as an augmented reality fighting game and in order to get more points to accelerate users must win duels against other players. However if a user loses all their points they will also lose access to Brain Burst forever. Kuroyukihime explains that she chose to show Haruyuki the program because she needs his help. She wants to meet the creator of Brain Burst and uncover the reason of why it was created but that's easier said than done to do so she must defeat the Six Kings of Pure Color powerful faction leaders within the game and reach level 10 the highest level attainable. After the girl helps Haruyuki overcome the bullies that torment him he vows to help her realize her goal and so begins the duo's fight to reach the top.,Action;Game;Sci-Fi;Romance;School,2012-04-07,24,515275,124,1883,7.45,https://cdn.myanimelist.net/images/anime/8/38155.jpg,https://myanimelist.net/anime/11759/Accel_World
1195,Zero no Tsukaima,Louise Françoise Le Blanc de La Vallière is a self-absorbed mage in a world of wands cloaks and royalty. Although she studies at Tristain Academy a prestigious school for magicians she has a major problem: Louise is unable to cast magic properly earning her the nickname of Louise the Zero from her classmates. When the first year students are required to perform a summoning ritual Louise's summoning results in a catastrophic explosion! Everyone deems this to be yet another failure but when the smoke clears a boy named Saito Hiraga appears. Now Louise's familiar Saito is treated as a slave forced to clean her clothes and eat off the ground. But when an unfamiliar brand is found etched on Saito's hand from the summoning ritual it is believed to be the mark of a powerful familiar named Gandalfr. Wild adventurous and explosive Zero no Tsukaima follows Saito as he comes to terms with his new life and as Louise proves that there is more to her than her nickname suggests.,Action;Adventure;Harem;Comedy;Magic;Romance;Ecchi;Fantasy;School,2006-07-03,13,554124,109,1882,7.46,https://cdn.myanimelist.net/images/anime/8/20680.jpg,https://myanimelist.net/anime/1195/Zero_no_Tsukaima
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,When Shoutarou Tatewaki first meets Sakurako Kujou he knows his life will never be the same. Initially believing her to be responsible for a disappearance in the neighborhood he later learns of her true talent: analyzing bone specimens. Sakurako has quite the collection of reconstructed animal bones but she wishes she had more of the human variety much to the chagrin of those around her. Soon Shoutarou begins accompanying the eccentric osteologist on the many different unsolved cases she comes across—usually in the form of decomposing bodies. But with so many incidents happening around them could there be a larger mystery at work in their lives? Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru is a story of two unlikely partners each showing in their own way that bones can tell how one died but only people can tell how they lived.,Mystery,2015-10-08,12,150715,737,1876,7.46,https://cdn.myanimelist.net/images/anime/7/76116.jpg,https://myanimelist.net/anime/30187/Sakurako-san_no_Ashimoto_ni_wa_Shitai_ga_Umatteiru
34494,Sakura Quest,Tired of her rural home recent college graduate Yoshino Koharu is desperate to lead a more exciting life in Tokyo. After a fruitless job hunt she finally receives a part-time offer as queen of the bizarre Kingdom of Chupakabura a rundown mini-attraction in the small agricultural town of Manoyama. However Yoshino discovers upon her arrival in Manoyama that she was mistaken for a celebrity and the job offer was a mistake. Left with no other options Yoshino reluctantly agrees to take on the role and aid the Board of Tourism in their efforts to revitalize Manoyama. Determined to bring excitement to the dying town with the help of local residents the queen enacts a series of projects to highlight the beauty and charm of Manoyama's culture. Sakura Quest delves into the story of a tight-knit community that is struggling to balance change while also maintaining the rich traditions and bonds which define their identity.,Slice of Life;Comedy,2017-04-06,25,104304,1074,1875,7.46,https://cdn.myanimelist.net/images/anime/6/85222.jpg,https://myanimelist.net/anime/34494/Sakura_Quest
35076,Juuni Taisen,Every 12 years mercenaries who possess the highest caliber of brute strength cunning wit and deadly precision gather to participate in the Zodiac Tournament. Each warrior bears the name and attributes of one of the 12 animals of the Chinese zodiac. With their pride and lives on the line they engage in vicious combat until only the victor remains. The 12th Zodiac Tournament begins in a desolate city devoid of any evidence of the half million people who recently lived there. To raise the stakes each warrior ingests a poisonous gem thus setting a time limit on the tournament—and on their life. With one wish for the victor up for grabs the Zodiac Warriors start their cutthroat battle for survival.,Action,2017-10-03,12,185042,587,5494,6.62,https://cdn.myanimelist.net/images/anime/5/87684.jpg,https://myanimelist.net/anime/35076/Juuni_Taisen
